Disb_Month,Media_source,stream_media_source,Business,Subbusiness,Org_Inorg,TotalDisbursalAmt,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,Total_Downloads
2025-09-30,GOLD LOAN,BOBBLET9J_INT,UPI_TXN,UPI_TXN,Organic,102629,0,3,6,2,6,20,11,5,8,1,0,0,0,0,62
2025-09-30,URBAN TW,APPLABS_INT,UPI_TXN,UPI_TXN,Organic,9459,0,0,0,0,0,0,8,0,3,0,0,0,0,0,11
2025-09-30,RCD NW,MAGADS_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,DPF PRIME,MARSHALLMPC_INT,UPI_SETUP,UPI_SETUP,Organic,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
2025-10-31,ASO,PIXELADSQO_INT,B2B,B2B,Inorganic,39700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,DMS,AFFINITY_INT,BBPS_TXN,BBPS_TXN,Organic,99927,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2025-10-31,SALPL GROWTH,ADSWAY_INT,CPR,CPR,Organic,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,RCD SE,SUNDVIKA_INT,WALLET_SETUP,WALLET_SETUP,Organic,6,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6
2025-10-31,ASO,POTATOADSMG_INT,B2B,B2B,Inorganic,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,RCD SE,KAKOADS_INT,BBPS_TXN,BBPS_TXN,Organic,2134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025-09-30,PLCS T1,COOLGAMEBQ_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-10-31,SERVICE DELIVERY,MORGANGRO8N_INT,BBPS_TXN,BBPS_TXN,Organic,648,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2025-09-30,RGL,ORGANIC,BBPS_TXN,BBPS_TXN,Organic,27419,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
2025-09-30,B2B RURAL ARU + CALL CENTER,B2B RURAL ARU + CALL CENTER,RPL,RPL,Organic,902096,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
2025-10-31,ASO,SORTMMLCX_INT,UPI_TXN,UPI_TXN,Inorganic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,NEW CAR DEDICATED,BEACONADSS6_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-10-31,ASO,UXARTEAMIJ_INT,UPI_TXN,UPI_TXN,Inorganic,34850,0,0,0,0,0,40,28,0,0,0,0,0,0,0,68
2025-10-31,CD NORTH EAST,DIGIXPRESSIONS_INT,B2B,B2B,Organic,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,2W SW,GOBAINMEDIA_INT,UPI_SETUP,UPI_SETUP,Organic,5,1,0,1,2,1,0,0,0,0,0,0,0,0,0,5
2025-10-31,SALPL PRIME,GOOGLEADWORDS_INT,B2B,B2B,Organic,115295,2,0,0,0,0,0,0,0,1,1,0,0,0,2,6
2025-10-31,SALPL PRIME,LIFTOFF_INT,B2B,B2B,Organic,73299,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2025-09-30,PROF SAL,GOOGLEADWORDS_INT,PPI_TXN,PPI_TXN,Organic,1413,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4
2025-10-31,SALPL GROWTH,GOOGLEADWORDS_INT,CPR,CPR,Organic,3000,1,2,0,0,0,0,0,0,0,2,1,0,0,0,6
2025-09-30,FD,APPLABS_INT,Insurance,HI,Organic,11268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025-10-31,CD NORTH EAST,DECHO_INT,B2B,B2B,Organic,150299,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4
2025-10-31,CD SOUTH WEST,MOBAVENUE2_INT,EMI Card,IEMI,Organic,4770,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2025-09-30,INSURANCE DISTRIBUTION,INSURANCE SERVICES,BBPS_TXN,BBPS_TXN,Organic,263203,18,17,12,7,10,9,0,0,0,0,0,0,0,0,73
2025-09-30,RCD SE,CANYONWATZPK_INT,UPI_SETUP,UPI_SETUP,Organic,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3
2025-10-31,ASO,KAKOADS_INT,WALLET_SETUP,WALLET_SETUP,Inorganic,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
2025-09-30,RPL,XPAYADSR4_INT,UPI_TXN,UPI_TXN,Organic,5000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-10-31,CD SOUTH WEST,PDAVENUE_INT,PPI_TXN,PPI_TXN,Organic,213335,72,205,49,14,5,0,0,0,0,1,1,0,0,0,347
2025-09-30,CD SBU,APPNEXT_INT,CPR,CPR,Organic,2500,0,0,0,0,1,1,0,0,0,0,1,0,1,1,5
2025-10-31,ASO,DIGITALMO3CL_INT,BBPS_TXN,BBPS_TXN,Inorganic,115415,0,0,0,6,0,0,0,0,0,0,0,0,0,11,17
2025-09-30,FD,PDAVENUE_INT,EMI Card,IEMI,Organic,530,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2025-09-30,REMI,SHARECHAT_INT,PPI_TXN,PPI_TXN,Organic,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,CREDIT CARD RBL,ORGANIC,SME,PL PPL,Organic,189356,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2025-09-30,RCD SE,MOBWIN_INT,UPI_TXN,UPI_TXN,Organic,200,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
2025-10-31,ASO,PM_INT,BAJAJ PRIME,BAJAJ PRIME,Inorganic,4194,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
2025-10-31,CD SOUTH WEST,MOBAVENUE2_INT,BBPS_TXN,BBPS_TXN,Organic,46847,11,0,1,1,4,3,0,1,0,0,1,2,1,0,25
2025-10-31,DMS,APPSCULPTQ6_INT,BBPS_TXN,BBPS_TXN,Organic,9657,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2025-09-30,PLCS PLTB,MOBIAVIATGRI_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-10-31,ASO,ORGANIC,DOCTOR,DOCTOR,Organic,90081884,14,13,10,3,2,2,4,3,2,5,1,2,1,11,73
2025-09-30,PLCS GROWTH SW,ORGANIC ASO,PPI_TXN,PPI_TXN,Organic,400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2025-10-31,ASO,LINENMMOJC_INT,UPI_SETUP,UPI_SETUP,Inorganic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,ASO,MOBAVENUE_INT,WALLET_SETUP,WALLET_SETUP,Inorganic,2073,1330,90,1,0,201,194,106,75,30,25,9,0,0,12,2073
2025-10-31,PAYMENTS QR,MINTEGRAL_INT,BBPS_TXN,BBPS_TXN,Organic,7834,1,1,0,1,1,0,1,0,0,0,0,0,0,0,5
2025-09-30,BL SECURED,MOLOCO_INT,BBPS_TXN,BBPS_TXN,Organic,39440,0,0,0,0,0,0,0,0,2,0,1,0,0,5,8
2025-10-31,SERVICE DELIVERY,XIAOMIMIPICKS_INT,BBPS_TXN,BBPS_TXN,Organic,5979,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2025-09-30,SERVICE DELIVERY,ADZONAL_INT,BBPS_TXN,BBPS_TXN,Organic,1869,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
2025-10-31,CD SOUTH WEST,YOUTUBEPAGE,BBPS_TXN,BBPS_TXN,Organic,929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,RCD SE,LEBANGROUCO_INT,BBPS_TXN,BBPS_TXN,Organic,6330,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
2025-10-31,CD NORTH EAST,INTERGAMEBE_INT,PPI_TXN,PPI_TXN,Organic,1045,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
2025-10-31,PLCS T1,MOBAVENUE_INT,BBPS_TXN,BBPS_TXN,Organic,36683,7,0,0,0,5,3,2,0,1,0,0,0,0,0,18
2025-09-30,URBAN SFDC CL,REWARDS,SALPL,SALPL,Organic,1022128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,CD NORTH EAST,HASOFFERS_INT,WALLET_SETUP,WALLET_SETUP,Organic,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
2025-10-31,@ PAID,FACEBOOK ADS,B2B,B2B,Inorganic,1123979624,38500,3401,385,190,161,117,130,113,95,67,86,104,141,624,44114
2025-10-31,PLCS GROWTH NE,MOBAVENUE_INT,EMI Card,IEMI,Organic,1060,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-10-31,SALPL GROWTH,MOBAVENUE2_INT,BAJAJ PRIME,BAJAJ PRIME,Organic,699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,ASO,DECHO_INT,EMI Card,IEMI,Inorganic,530,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,SERVICE URBAN BRANCH,SERVICE URBAN BRANCH,FASTAG_ISSUED,FASTAG_ISSUED,Organic,1600,0,2,0,0,0,0,0,1,0,0,1,0,0,0,4
2025-09-30,RPL GIN,ORGANIC,RPL,RPL,Organic,16528780,143,12,4,1,0,0,0,0,0,0,0,0,0,0,160
2025-09-30,CD SBU,MOLOCO_INT,UPI_SETUP,UPI_SETUP,Organic,22,0,0,0,0,0,0,0,0,2,0,2,2,1,15,22
2025-09-30,CD NORTH EAST,MOBAVENUE_INT,UPI_SETUP,UPI_SETUP,Organic,469,114,0,0,70,136,90,37,12,3,0,0,0,0,7,469
2025-10-31,GOLD LOAN,ORGANIC,EMI Card,IEMI,Organic,16960,13,8,0,1,2,2,1,0,1,1,1,0,1,1,32
2025-10-31,DPF GROWTH,TELLIA_INT,PLCS,PLCS,Organic,66227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,DPF PRIME,MOBAVENUE2_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,800,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
2025-09-30,EMI CARD,DETIAD_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,RCD NW,ORGANIC,PLCS,PLCS,Organic,4857681,0,2,1,0,1,6,3,4,4,1,3,5,4,10,44
2025-09-30,PLCS GROWTH NE,POWEROYDEM8_INT,UPI_SETUP,UPI_SETUP,Organic,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2025-09-30,RSL,SPORTSGUR44_INT,UPI_TXN,UPI_TXN,Organic,7954,12,1,6,2,3,0,0,0,0,1,0,0,0,0,25
2025-10-31,ASO,MASHRISE,UPI_SETUP,UPI_SETUP,Inorganic,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2025-10-31,DPF PRIME,VFINE_INT,Insurance,HI,Organic,15147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2025-09-30,DMS,CANYONWATZPK_INT,PPI_TXN,PPI_TXN,Organic,400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,2W NE,DESMOB_INT,Insurance,HI,Organic,19221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,RCD NW,DATALIFTRETARGETING_INT,BBPS_TXN,BBPS_TXN,Organic,59565,0,0,0,0,0,0,0,0,0,0,0,1,1,9,11
2025-10-31,ASO,WHITELABLTE_INT,BBPS_TXN,BBPS_TXN,Inorganic,18606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-10-31,BL INDIRECT,DIGIXPRESSIONS_INT,BBPS_TXN,BBPS_TXN,Organic,2631,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,BL SECURED,ADSWAY_INT,PPI_TXN,PPI_TXN,Organic,719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,SERVICE DELIVERY,MOBWIN_INT,PLCS,PLCS,Organic,335691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-10-31,ASO,TOGOHA_INT,PLCS,PLCS,Inorganic,111169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-10-31,CD NORTH EAST,GOURDMOBIADS_INT,B2B,B2B,Organic,16000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2025-09-30,UCF,ADEER_INT,PPI_TXN,PPI_TXN,Organic,402,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2025-10-31,ASO,JIALANMOBOJG_INT,BBPS_TXN,BBPS_TXN,Inorganic,35748,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025-10-31,ASO,LOVELIVE_INT,BBPS_TXN,BBPS_TXN,Inorganic,3048,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
2025-09-30,PROF SAL,ADEER_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
2025-09-30,PROF LOANS,LIFTOFF_INT,UPI_TXN,UPI_TXN,Organic,6814,7,3,0,0,0,0,0,0,0,0,0,0,0,0,10
2025-10-31,SALPL PRIME,SALPL PRIME,CPR,CPR,Organic,6500,5,0,0,1,0,0,1,1,0,0,1,0,1,3,13
2025-09-30,SALPL GROWTH,XIAOMIGLOBAL_INT,PPI_TXN,PPI_TXN,Organic,219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,ASO,HISOA_INT,B2B,B2B,Inorganic,3403274,0,0,3,0,0,0,2,6,39,49,0,0,0,11,110
2025-09-30,CD NORTH EAST,LASEMOBIYT_INT,UPI_TXN,UPI_TXN,Organic,22243,0,0,0,6,5,0,0,0,0,0,0,0,0,0,11
2025-10-31,2W NE,ORGANIC,EMI Card,IEMI,Organic,16430,30,1,0,0,0,0,0,0,0,0,0,0,0,0,31
2025-10-31,SALPL GROWTH,GOOGLEADWORDS_INT,PLCS,PLCS,Organic,840348,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6
2025-09-30,INSURANCE DISTRIBUTION,ORGANIC,Investment,FD,Organic,150000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
2025-09-30,DPF PRIME,VIVOGLOBAL_INT,UPI_TXN,UPI_TXN,Organic,353,0,0,0,0,0,0,0,0,4,0,0,0,0,2,6
2025-09-30,DMS,VIKINGMEDIA_INT,WALLET_SETUP,WALLET_SETUP,Organic,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
2025-09-30,PLCS GROWTH NE,VFINE_INT,WALLET_SETUP,WALLET_SETUP,Organic,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4
2025-09-30,RPL,CLICKADNELY_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-10-31,ASO,TARGETMOBMI_INT,BBPS_TXN,BBPS_TXN,Inorganic,35459,1,0,1,2,3,5,0,0,0,0,0,0,0,0,12
2025-10-31,CD SBU,ORGANIC,B2B,B2B,Organic,287448933,5067,342,209,172,145,171,214,192,169,148,154,162,273,666,8084
2025-10-31,DPF GROWTH,MAGADS_INT,EMI Card,IEMI,Organic,530,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025-10-31,RCD NW,MAGADS_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,800,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2025-09-30,INSURANCE DISTRIBUTION,KNELLBETECX_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-09-30,RCD SE,PDAVENUE_INT,CPR,CPR,Organic,1500,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2025-09-30,RPPL,MINTEGRAL_INT,CPR,CPR,Organic,1000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2025-09-30,PLCS T1,BIDFOX_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,DPF GROWTH,SANDBOXADS_INT,WALLET_SETUP,WALLET_SETUP,Organic,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
2025-10-31,ASO,BADBANANA_INT,RPL,RPL,Inorganic,55188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,ASO,IOGER_INT,UPI_TXN,UPI_TXN,Inorganic,3268,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2025-10-31,RCD SE,COOLGAMEBQ_INT,BBPS_TXN,BBPS_TXN,Organic,13658,0,0,0,0,0,2,1,1,2,0,0,0,0,0,6
2025-10-31,ASO,COOLGAMEBQ_INT,FASTAG_ISSUED,FASTAG_ISSUED,Inorganic,2800,0,0,0,0,0,1,1,3,1,1,0,0,0,0,7
2025-10-31,ASO,YULEMEDIAUU_INT,FASTAG_ISSUED,FASTAG_ISSUED,Inorganic,3600,0,0,0,0,0,0,0,4,1,2,2,0,0,0,9
2025-09-30,SERVICE DELIVERY,HELLOGAMEH1_INT,BBPS_TXN,BBPS_TXN,Organic,4123,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3
2025-09-30,PL DIGITAL,ORGANIC,CPR,CPR,Organic,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2025-10-31,ASO,RANKERADS_INT,UPI_SETUP,UPI_SETUP,Inorganic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,LTW,RIGHTGOCI_INT,B2B,B2B,Organic,20999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2025-10-31,CD SBU,ADSWAY_INT,PLCS,PLCS,Organic,154529,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
2025-09-30,BHARAT MORTGAGE,ORGANIC,FASTAG_ISSUED,FASTAG_ISSUED,Organic,400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-09-30,CD SBU,MOBAVENUE_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-10-31,ASO,BANANAMOBIADS_INT,B2B,B2B,Inorganic,234686,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
2025-10-31,ASO,TOPGEARADGO_INT,FASTAG_ISSUED,FASTAG_ISSUED,Inorganic,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,ASO,LISTMMOBU_INT,UPI_TXN,UPI_TXN,Inorganic,475,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,DPF PRIME,NAKAMEDIA_INT,BBPS_TXN,BBPS_TXN,Organic,9095,0,0,0,0,0,5,0,0,1,0,0,0,0,0,6
2025-09-30,INSURANCE DISTRIBUTION,FACEBOOK ADS,PPI_TXN,PPI_TXN,Organic,1531,1,0,0,1,0,0,1,1,0,0,0,0,0,0,4
2025-09-30,RPPL,DATALIFTRETARGETING_INT,PPI_TXN,PPI_TXN,Organic,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,TW COMMON,RURAL TW,RPL,RPL,Organic,88302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,DMS,SHARECHAT_INT,BBPS_TXN,BBPS_TXN,Organic,134427,0,6,7,7,1,0,0,0,1,0,0,0,0,0,22
2025-10-31,ASO,DREAMADQAK_INT,UPI_SETUP,UPI_SETUP,Inorganic,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025-10-31,CREDIT CARD DBS,GOOGLEADWORDS_INT,BBPS_TXN,BBPS_TXN,Organic,54714,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
2025-09-30,MF,ACARPSTECH_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,RCD NW,AMERICANGAMING_INT,UPI_SETUP,UPI_SETUP,Organic,6,0,0,0,0,4,2,0,0,0,0,0,0,0,0,6
2025-09-30,RPL,FOLOADS_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-10-31,PL CENTRALISED,SPORTSGUR44_INT,BBPS_TXN,BBPS_TXN,Organic,1941,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4
2025-09-30,PLCS CL,LIFTOFF_INT,PPI_TXN,PPI_TXN,Organic,75,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-10-31,ASO,LIGHTSPOTVK_INT,B2B,B2B,Inorganic,126899,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3
2025-10-31,ASO,VIVOGLOBAL_INT,PLCS,PLCS,Inorganic,204199,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
2025-10-31,LIFESTYLE,GOOGLEADWORDS_INT,BBPS_TXN,BBPS_TXN,Organic,31974,3,3,2,2,2,0,1,0,2,9,1,0,0,1,26
2025-09-30,PLCS GROWTH SW,MOBIKKINCLO_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,RCD SE,RESTRICTED,CPR,CPR,Organic,1500,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3
2025-09-30,DMS,INBLINKNW_INT,UPI_TXN,UPI_TXN,Organic,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
2025-09-30,MF,MOLOCO_INT,UPI_TXN,UPI_TXN,Organic,22902,0,0,0,0,0,0,0,1,1,1,5,1,1,4,14
2025-10-31,ASO,VALEXADSVK_INT,BAJAJ PRIME,BAJAJ PRIME,Inorganic,2097,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
2025-10-31,ASO,FACEBIGMOGR_INT,PPI_TXN,PPI_TXN,Inorganic,349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-09-30,RCD NW,ASO,UPI_SETUP,UPI_SETUP,Organic,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2025-10-31,CD NORTH EAST,SHARECHAT_INT,BBPS_TXN,BBPS_TXN,Organic,9006,1,0,0,4,4,1,0,0,0,0,0,0,0,0,10
2025-10-31,CD NORTH EAST,CLICKADNELY_INT,PPI_TXN,PPI_TXN,Organic,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025-09-30,PROF SAL,ADEER_INT,SME,PROS PL,Organic,99340,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,ASO,CATBURGLAZZ_INT,BBPS_TXN,BBPS_TXN,Inorganic,4328,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
2025-10-31,SALPL PRIME,VFINE_INT,BAJAJ PRIME,BAJAJ PRIME,Organic,699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-10-31,RCD SE,MARSHALLMPC_INT,BBPS_TXN,BBPS_TXN,Organic,1495,0,0,0,0,0,0,0,3,2,0,0,0,0,0,5
2025-10-31,CD SOUTH WEST,SORTMMJDN_INT,PPI_TXN,PPI_TXN,Organic,299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,2W SW,STRATEGICUZ_INT,BBPS_TXN,BBPS_TXN,Organic,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,CD NORTH EAST,WOOLFADS3X_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-10-31,ASO,TWIRLADSRG_INT,WALLET_SETUP,WALLET_SETUP,Inorganic,22,0,0,3,7,7,2,0,0,0,0,3,0,0,0,22
2025-10-31,RSL,GOOGLEADWORDS_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,1200,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3
2025-09-30,DMS,FACEBOOK ADS,WALLET_SETUP,WALLET_SETUP,Organic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,INSURANCE DISTRIBUTION,DATALIFTRETARGETING_INT,BAJAJ PRIME,BAJAJ PRIME,Organic,699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,RCD SE,TIMELYADS_INT,CPR,CPR,Organic,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025-09-30,DPF GROWTH,MOBHEADJD_INT,BBPS_TXN,BBPS_TXN,Organic,11863,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3
2025-09-30,DPF PRIME,GOBAINMEDIA_INT,BBPS_TXN,BBPS_TXN,Organic,105063,0,0,22,20,4,3,0,0,0,0,0,0,0,0,49
2025-09-30,PROF SAL,TELLIA_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,CD SOUTH WEST,MOBWIN_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-09-30,DPF GROWTH,GAMEAPPZO45I_INT,BBPS_TXN,BBPS_TXN,Organic,4833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-09-30,RCD SE,NEWBEETK_INT,RPL,RPL,Organic,182954,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
2025-10-31,@ PAID,SEMBLYMOBAY_INT,FASTAG_ISSUED,FASTAG_ISSUED,Inorganic,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2025-10-31,BL DIRECT,RESTRICTED,EMI Card,IEMI,Organic,2120,0,0,1,1,0,0,0,1,0,0,0,0,0,1,4
2025-09-30,NEW CAR DEDICATED,APPNEXT_INT,WALLET_SETUP,WALLET_SETUP,Organic,4,0,2,0,0,1,0,0,0,1,0,0,0,0,0,4
2025-09-30,DPF PRIME,SPINNETWOWSF_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-09-30,LIFESTYLE,XIAOMIGLOBAL_INT,WALLET_SETUP,WALLET_SETUP,Organic,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-10-31,ASO,VIKINGMEDIA_INT,EMI Card,IEMI,Inorganic,1590,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3
2025-09-30,CD SOUTH WEST,CANYONWATZPK_INT,BBPS_TXN,BBPS_TXN,Organic,5970,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2025-09-30,SERVICE DELIVERY,SERVICE + DMS,EMI Card,IEMI,Organic,530,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,RCTW,BOBBLET9J_INT,UPI_TXN,UPI_TXN,Organic,12030,0,0,0,0,0,0,2,1,2,0,0,0,0,0,5
2025-09-30,SALPL GROWTH,NONE,UPI_TXN,UPI_TXN,Organic,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2025-09-30,MF,BOBBLET9J_INT,UPI_SETUP,UPI_SETUP,Organic,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
2025-09-30,CD NORTH EAST,CANDYADZCAKE_INT,UPI_TXN,UPI_TXN,Organic,6497,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
2025-10-31,ASO,LASEMOBIYT_INT,UPI_SETUP,UPI_SETUP,Inorganic,63,0,0,0,1,22,40,0,0,0,0,0,0,0,0,63
2025-09-30,PLCS T2,ASO,PLCS,PLCS,Organic,66227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
